i,time (s),dt
4720,40.33730459,0.008337
4721,40.34563947,0.008335
4722,40.35397077,0.008331
4723,40.3623023,0.008332
4724,40.37063432,0.008332
4725,40.37896705,0.008333
4726,40.38729858,0.008332
4727,40.39563394,0.008335
4728,40.40396476,0.008331
4729,40.41232467,0.00836
4730,40.42065477,0.00833
4731,40.4289906,0.008336
4732,40.43732238,0.008332
4733,40.44565105,0.008329
4734,40.45398283,0.008332
4735,40.46234536,0.008363
4736,40.47064495,0.0083
4737,40.47897887,0.008334
4738,40.48731089,0.008332
4739,40.49564457,0.008334
4740,40.50397754,0.008333
4741,40.51233578,0.008358
4742,40.52065468,0.008319
4743,40.52899027,0.008336
4744,40.53732729,0.008337
4745,40.54565215,0.008325
4746,40.55398297,0.008331
4747,40.56231976,0.008337
4748,40.57065725,0.008337
4749,40.57898951,0.008332
4750,40.58731461,0.008325
4751,40.59564567,0.008331
4752,40.60399056,0.008345
4753,40.61233687,0.008346
4754,40.62062645,0.00829
4755,40.62895942,0.008333
4756,40.63729501,0.008336
4757,40.64562678,0.008332
4758,40.65396237,0.008336
4759,40.66229296,0.008331
4760,40.67062259,0.00833
4761,40.67895198,0.008329
4762,40.68728352,0.008332
4763,40.69561648,0.008333
4764,40.70394921,0.008333
4765,40.71230149,0.008352
4766,40.72062087,0.008319
4767,40.72895145,0.008331
4768,40.73728919,0.008338
4769,40.74562001,0.008331
4770,40.75395346,0.008333
4771,40.76228595,0.008332
4772,40.77061606,0.00833
4773,40.7789495,0.008333
4774,40.78728247,0.008333
4775,40.79561591,0.008333
4776,40.8039515,0.008336
4777,40.81229997,0.008348
4778,40.8206203,0.00832
4779,40.82895184,0.008332
4780,40.8372879,0.008336
4781,40.84562063,0.008333
4782,40.8539536,0.008333
4783,40.86228705,0.008333
4784,40.87061667,0.00833
4785,40.87895012,0.008333
4786,40.88728356,0.008333
4787,40.89561701,0.008333
4788,40.90395117,0.008334
4789,40.91230226,0.008351
4790,40.9206214,0.008319
4791,40.92895031,0.008329
4792,40.93728876,0.008338
4793,40.94562125,0.008332
4794,40.95395351,0.008332
4795,40.962286,0.008332
4796,40.97061729,0.008331
4797,40.97895002,0.008333
4798,40.98728252,0.008332
4799,40.99565268,0.00837
4800,41.00395036,0.008298
4801,41.01230431,0.008354
4802,41.02062821,0.008324
4803,41.02895451,0.008326
4804,41.03729677,0.008342
4805,41.0456233,0.008327
4806,41.05396342,0.00834
4807,41.06229067,0.008327
4808,41.07062793,0.008337
4809,41.07895851,0.008331
4810,41.08729792,0.008339
4811,41.09562588,0.008328
4812,41.10396123,0.008335
4813,41.11229992,0.008339
4814,41.12062979,0.00833
4815,41.12896156,0.008332
4816,41.13729763,0.008336
4817,41.14562488,0.008327
4818,41.15395546,0.008331
4819,41.162287,0.008332
4820,41.17061734,0.00833
4821,41.17895055,0.008333
4822,41.18728304,0.008332
4823,41.19561696,0.008334
4824,41.20394993,0.008333
4825,41.21230197,0.008352
4826,41.22062159,0.00832
4827,41.22895217,0.008331
4828,41.237288,0.008336
4829,41.24562168,0.008334
4830,41.25395393,0.008332
4831,41.26228643,0.008332
4832,41.27061725,0.008331
4833,41.2789495,0.008332
4834,41.28728318,0.008334
4835,41.29561687,0.008334
4836,41.30395508,0.008338
4837,41.31230021,0.008345
4838,41.3206377,0.008337
4839,41.32896972,0.008332
4840,41.33730507,0.008335
4841,41.34563732,0.008332
4842,41.353971,0.008334
4843,41.36230302,0.008332
4844,41.37063265,0.00833
4845,41.37896562,0.008333
4846,41.38729811,0.008332
4847,41.39563251,0.008334
4848,41.40396977,0.008337
4849,41.4123137,0.008344
4850,41.42064071,0.008327
4851,41.42898059,0.00834
4852,41.43731904,0.008338
4853,41.44565272,0.008334
4854,41.45398188,0.008329
4855,41.46231651,0.008335
4856,41.47064543,0.008329
4857,41.47898006,0.008335
4858,41.48731208,0.008332
4859,41.49564505,0.008333
4860,41.50397849,0.008333
4861,41.51232457,0.008346
4862,41.52065611,0.008332
4863,41.52903032,0.008374
4864,41.5373261,0.008296
4865,41.54565191,0.008326
4866,41.55398226,0.00833
4867,41.56232047,0.008338
4868,41.57065678,0.008336
4869,41.57898736,0.008331
4870,41.58731365,0.008326
4871,41.595644,0.00833
4872,41.60399079,0.008347
4873,41.61232424,0.008333
4874,41.62065792,0.008334
4875,41.62895846,0.008301
4876,41.6372962,0.008338
4877,41.64563131,0.008335
4878,41.65395808,0.008327
4879,41.6622963,0.008338
4880,41.67061853,0.008322
4881,41.67895341,0.008335
4882,41.68728304,0.00833
4883,41.69561601,0.008333
4884,41.70395994,0.008344
4885,41.71233654,0.008377
4886,41.72062182,0.008285
4887,41.7289598,0.008338
4888,41.73728609,0.008326
4889,41.74561811,0.008332
4890,41.75395179,0.008334
4891,41.7622838,0.008332
4892,41.77061987,0.008336
4893,41.77895093,0.008331
4894,41.78728342,0.008332
4895,41.79561424,0.008331
4896,41.80394864,0.008334
4897,41.81229734,0.008349
4898,41.82061911,0.008322
4899,41.82894921,0.00833
4900,41.83732796,0.008379
4901,41.84561801,0.00829
4902,41.85395193,0.008334
4903,41.86228442,0.008332
4904,41.87061596,0.008332
4905,41.87894821,0.008332
4906,41.88728237,0.008334
4907,41.89561558,0.008333
4908,41.90394831,0.008333
4909,41.91229606,0.008348
4910,41.9206183,0.008322
4911,41.92894912,0.008331
4912,41.93728399,0.008335
4913,41.94561815,0.008334
4914,41.95395231,0.008334
4915,41.96228361,0.008331
4916,41.97061491,0.008331
4917,41.97894836,0.008333
4918,41.98728108,0.008333
4919,41.99561453,0.008333
4920,42.00395179,0.008337
4921,42.01229572,0.008344
4922,42.02062392,0.008328
4923,42.02895188,0.008328
4924,42.03729224,0.00834
4925,42.04562092,0.008329
4926,42.05395913,0.008338
4927,42.06228805,0.008329
4928,42.07062388,0.008336
4929,42.07895494,0.008331
4930,42.08729291,0.008338
4931,42.09562349,0.008331
4932,42.10396075,0.008337
4933,42.11229348,0.008333
4934,42.12062097,0.008327
4935,42.1289506,0.00833
4936,42.13728619,0.008336
4937,42.14561772,0.008332
4938,42.1539526,0.008335
4939,42.16228414,0.008332
4940,42.1706152,0.008331
4941,42.17894983,0.008335
4942,42.18728304,0.008333
4943,42.19561434,0.008331
4944,42.2039485,0.008334
4945,42.21229625,0.008348
4946,42.22061896,0.008323
4947,42.22894979,0.008331
4948,42.23728561,0.008336
4949,42.24561858,0.008333
4950,42.2539525,0.008334
4951,42.26228476,0.008332
4952,42.27061534,0.008331
4953,42.27894878,0.008333
4954,42.28728318,0.008334
4955,42.29561448,0.008331
4956,42.3039484,0.008334
4957,42.31229687,0.008348
4958,42.32061791,0.008321
4959,42.32894993,0.008332
4960,42.33730578,0.008356
4961,42.34563422,0.008328
4962,42.35396648,0.008332
4963,42.36229944,0.008333
4964,42.37063885,0.008339
4965,42.37896419,0.008325
4966,42.38729715,0.008333
4967,42.39562964,0.008332
4968,42.40398049,0.008351
4969,42.41233516,0.008355
4970,42.42066145,0.008326
4971,42.42896915,0.008308
4972,42.4373467,0.008378
4973,42.44567156,0.008325
4974,42.45398355,0.008312
4975,42.46231055,0.008327
4976,42.47064018,0.00833
4977,42.478971,0.008331
4978,42.48730588,0.008335
4979,42.49563694,0.008331
4980,42.50397468,0.008338
4981,42.51231551,0.008341
4982,42.520648,0.008332
4983,42.52898169,0.008334
4984,42.53733277,0.008351
4985,42.54563785,0.008305
4986,42.55398178,0.008344
4987,42.56231403,0.008332
4988,42.57063985,0.008326
4989,42.57896709,0.008327
4990,42.58731628,0.008349
4991,42.59564471,0.008328
4992,42.60396886,0.008324
4993,42.61231351,0.008345
4994,42.62064242,0.008329
4995,42.62897778,0.008335
4996,42.63730264,0.008325
4997,42.64562869,0.008326
4998,42.65396071,0.008332
4999,42.66229367,0.008333
5000,42.67061901,0.008325
5001,42.67897463,0.008356
5002,42.68728471,0.00831
5003,42.69561648,0.008332
5004,42.70394945,0.008333
5005,42.71230388,0.008354
5006,42.72062039,0.008317
5007,42.72895074,0.00833
5008,42.73729849,0.008348
5009,42.74562025,0.008322
5010,42.75395274,0.008332
5011,42.7622869,0.008334
5012,42.77061606,0.008329
5013,42.77895045,0.008334
5014,42.78728366,0.008333
5015,42.79561687,0.008333
5016,42.80394793,0.008331
5017,42.81230331,0.008355
5018,42.82062078,0.008317
5019,42.82895088,0.00833
5020,42.83730364,0.008353
5021,42.84562063,0.008317
5022,42.85395384,0.008333
5023,42.86228538,0.008332
5024,42.87061763,0.008332
5025,42.87895036,0.008333
5026,42.88728356,0.008333
5027,42.8956151,0.008332
5028,42.90394878,0.008334
5029,42.91230297,0.008354
5030,42.92062092,0.008318
5031,42.92895055,0.00833
5032,42.93730021,0.00835
5033,42.94561982,0.00832
5034,42.95395327,0.008333
5035,42.96228576,0.008332
5036,42.97061682,0.008331
5037,42.97895002,0.008333
5038,42.98728466,0.008335
5039,42.99561548,0.008331
5040,43.0039506,0.008335
5041,43.01230288,0.008352
5042,43.02062821,0.008325
5043,43.02895284,0.008325
5044,43.03731346,0.008361
5045,43.0456233,0.00831
5046,43.05396438,0.008341
5047,43.06229019,0.008326
5048,43.07062769,0.008337
5049,43.07895708,0.008329
5050,43.08729839,0.008341
5051,43.09562588,0.008327
5052,43.10396123,0.008335
5053,43.11230159,0.00834
5054,43.1206305,0.008329
5055,43.12896204,0.008332
5056,43.13729644,0.008334
5057,43.14562273,0.008326
5058,43.15395427,0.008332
5059,43.16228604,0.008332
5060,43.17061687,0.008331
5061,43.17894936,0.008332
5062,43.18728304,0.008334
5063,43.19561505,0.008332
5064,43.20395136,0.008336
5065,43.21235132,0.0084
5066,43.22062445,0.008273
5067,43.22895145,0.008327
5068,43.23728943,0.008338
5069,43.24562073,0.008331
5070,43.25395393,0.008333
5071,43.26228666,0.008333
5072,43.27061725,0.008331
5073,43.27895021,0.008333
5074,43.28728271,0.008332
5075,43.29561591,0.008333
5076,43.30394793,0.008332
5077,43.31230164,0.008354
5078,43.32062149,0.00832
5079,43.32895112,0.00833
5080,43.33729434,0.008343
5081,43.34563732,0.008343
5082,43.35397077,0.008333
5083,43.36230445,0.008334
5084,43.37063241,0.008328
5085,43.37896586,0.008333
5086,43.38729978,0.008334
5087,43.39563084,0.008331
5088,43.40397358,0.008343
5089,43.41231394,0.00834
5090,43.42064214,0.008328
5091,43.42896986,0.008328
5092,43.43731546,0.008346
5093,43.44564986,0.008334
5094,43.45398188,0.008332
5095,43.46231389,0.008332
5096,43.47064376,0.00833
5097,43.47897601,0.008332
5098,43.4873116,0.008336
5099,43.4956429,0.008331
5100,43.50397563,0.008333
5101,43.51232052,0.008345
5102,43.5206635,0.008343
5103,43.52898884,0.008325
5104,43.53734541,0.008357
5105,43.54564166,0.008296
5106,43.55397177,0.00833
5107,43.56231093,0.008339
5108,43.57064533,0.008334
5109,43.57897449,0.008329
5110,43.58731008,0.008336
5111,43.59564447,0.008334
5112,43.6039722,0.008328
5113,43.61231136,0.008339
5114,43.62064672,0.008335
5115,43.62897086,0.008324
5116,43.6373179,0.008347
5117,43.64562655,0.008309
5118,43.65396309,0.008337
5119,43.66229296,0.00833
5120,43.67062473,0.008332
5121,43.67895222,0.008327
5122,43.68728662,0.008334
5123,43.69561625,0.00833
5124,43.70394969,0.008333
5125,43.71230412,0.008354
5126,43.72062111,0.008317
5127,43.72895217,0.008331
5128,43.73728895,0.008337
5129,43.74562049,0.008332
5130,43.75395441,0.008334
5131,43.76228643,0.008332
5132,43.77061725,0.008331
5133,43.77894974,0.008332
5134,43.7872839,0.008334
5135,43.79561758,0.008334
5136,43.80394983,0.008332
5137,43.81230021,0.00835
5138,43.82062268,0.008322
5139,43.82895112,0.008328
5140,43.83728886,0.008338
5141,43.84562039,0.008332
5142,43.8539536,0.008333
5143,43.86228538,0.008332
5144,43.87061667,0.008331
5145,43.87895155,0.008335
5146,43.88728428,0.008333
5147,43.89561582,0.008332
5148,43.90394878,0.008333
5149,43.91230178,0.008353
5150,43.92062068,0.008319
5151,43.92895103,0.00833
5152,43.93728781,0.008337
5153,43.94561982,0.008332
5154,43.95395327,0.008333
5155,43.96228528,0.008332
5156,43.97061634,0.008331
5157,43.97894907,0.008333
5158,43.98728275,0.008334
5159,43.99561644,0.008334
5160,44.00394988,0.008333
5161,44.01229858,0.008349
5162,44.02062726,0.008329
5163,44.0289526,0.008325
5164,44.03730154,0.008349
5165,44.04562354,0.008322
5166,44.05400538,0.008382
5167,44.06229043,0.008285
5168,44.07062841,0.008338
5169,44.07895637,0.008328
5170,44.08729863,0.008342
5171,44.09562421,0.008326
5172,44.10396218,0.008338
5173,44.11229825,0.008336
5174,44.12062693,0.008329
5175,44.12895346,0.008327
5176,44.13728976,0.008336
5177,44.14562202,0.008332
5178,44.15395522,0.008333
5179,44.16228581,0.008331
5180,44.1706171,0.008331
5181,44.17895055,0.008333
5182,44.18728471,0.008334
5183,44.19561672,0.008332
5184,44.20395041,0.008334
5185,44.21229982,0.008349
5186,44.22062278,0.008323
5187,44.2289505,0.008328
5188,44.23728848,0.008338
5189,44.24562144,0.008333
5190,44.2539537,0.008332
5191,44.26228571,0.008332
5192,44.27061915,0.008333
5193,44.2789495,0.00833
5194,44.28728437,0.008335
5195,44.2956152,0.008331
5196,44.30395031,0.008335
5197,44.31230307,0.008353
5198,44.32062197,0.008319
5199,44.32895184,0.00833
5200,44.33728862,0.008337
5201,44.34562206,0.008333
5202,44.35397673,0.008355
5203,44.36230898,0.008332
5204,44.37063837,0.008329
5205,44.37897039,0.008332
5206,44.38730526,0.008335
5207,44.39563966,0.008334
5208,44.40397453,0.008335
5209,44.41231513,0.008341
5210,44.42064381,0.008329
5211,44.42897606,0.008332
5212,44.43731046,0.008334
5213,44.44564772,0.008337
5214,44.45398092,0.008333
5215,44.4623158,0.008335
5216,44.47064376,0.008328
5217,44.4789772,0.008333
5218,44.48731065,0.008333
5219,44.49564219,0.008332
5220,44.50397658,0.008334
5221,44.51232338,0.008347
5222,44.52065492,0.008332
5223,44.5289824,0.008327
5224,44.5373292,0.008347
5225,44.54567003,0.008341
5226,44.55396652,0.008296
5227,44.56230855,0.008342
5228,44.57063866,0.00833
5229,44.57896352,0.008325
5230,44.58735514,0.008392
5231,44.59564185,0.008287
5232,44.60396361,0.008322
5233,44.61231065,0.008347
5234,44.62063718,0.008327
5235,44.62897182,0.008335
5236,44.63731146,0.00834
5237,44.64563465,0.008323
5238,44.65396547,0.008331
5239,44.66228962,0.008324
5240,44.67062044,0.008331
5241,44.67895103,0.008331
5242,44.68728614,0.008335
5243,44.69561672,0.008331
5244,44.70395017,0.008333
5245,44.71230388,0.008354
5246,44.72062159,0.008318
5247,44.72895098,0.008329
5248,44.737288,0.008337
5249,44.74562168,0.008334
5250,44.75395298,0.008331
5251,44.76228643,0.008333
5252,44.77061677,0.00833
5253,44.77894878,0.008332
5254,44.78728437,0.008336
5255,44.79561496,0.008331
5256,44.8039484,0.008333
5257,44.81230474,0.008356
5258,44.82061982,0.008315
5259,44.82895136,0.008332
5260,44.83728743,0.008336
5261,44.84562087,0.008333
5262,44.85395312,0.008332
5263,44.86228585,0.008333
5264,44.87061596,0.00833
5265,44.87895155,0.008336
5266,44.88728476,0.008333
5267,44.89563632,0.008352
5268,44.90394855,0.008312
5269,44.91230321,0.008355
5270,44.92062068,0.008317
5271,44.92895246,0.008332
5272,44.93728781,0.008335
5273,44.94562197,0.008334
5274,44.95395446,0.008332
5275,44.96228647,0.008332
5276,44.97061801,0.008332
5277,44.97894907,0.008331
5278,44.98728395,0.008335
5279,44.99561501,0.008331
5280,45.00394917,0.008334
5281,45.01230025,0.008351
5282,45.02062774,0.008327
5283,45.02895308,0.008325
5284,45.03730154,0.008348
5285,45.04562855,0.008327
5286,45.05396748,0.008339
5287,45.06228972,0.008322
5288,45.07062697,0.008337
5289,45.07895708,0.00833
5290,45.08730006,0.008343
5291,45.09562492,0.008325
5292,45.10396338,0.008338
5293,45.1122961,0.008333
5294,45.12063241,0.008336
5295,45.12896037,0.008328
5296,45.13730478,0.008344
5297,45.14564562,0.008341
5298,45.15395546,0.00831
5299,45.16228557,0.00833
5300,45.17061758,0.008332
5301,45.17894936,0.008332
5302,45.18728304,0.008334
5303,45.19561672,0.008334
5304,45.20394921,0.008332
5305,45.21230459,0.008355
5306,45.22062278,0.008318
5307,45.22895145,0.008329
5308,45.23728871,0.008337
5309,45.24563694,0.008348
5310,45.25395536,0.008318
5311,45.26228595,0.008331
5312,45.27061606,0.00833
5313,45.27894878,0.008333
5314,45.28728294,0.008334
5315,45.29561591,0.008333
5316,45.30395126,0.008335
5317,45.31230187,0.008351
5318,45.32062054,0.008319
5319,45.32895088,0.00833
5320,45.33728838,0.008337
5321,45.34563756,0.008349
5322,45.35395336,0.008316
5323,45.36230207,0.008349
5324,45.37063146,0.008329
5325,45.3789649,0.008333
5326,45.38730073,0.008336
5327,45.39563155,0.008331
5328,45.40396404,0.008332
5329,45.41231155,0.008348
5330,45.42064405,0.008332
5331,45.42900825,0.008364
5332,45.43730569,0.008297
5333,45.44563842,0.008333
5334,45.45396996,0.008332
5335,45.46231389,0.008344
5336,45.47067285,0.008359
5337,45.47898722,0.008314
5338,45.48733473,0.008348
5339,45.49565435,0.00832
5340,45.50401425,0.00836
5341,45.51234388,0.00833
5342,45.52067757,0.008334
5343,45.52898717,0.00831
5344,45.5373311,0.008344
5345,45.54565144,0.00832
5346,45.55397677,0.008325
5347,45.56229782,0.008321
5348,45.57062316,0.008325
5349,45.57895684,0.008334
5350,45.5872972,0.00834
5351,45.59562635,0.008329
5352,45.60395885,0.008332
5353,45.61229992,0.008341
5354,45.62062597,0.008326
5355,45.62895918,0.008333
5356,45.63728762,0.008328
5357,45.64562488,0.008337
5358,45.65395546,0.008331
5359,45.66228652,0.008331
5360,45.67061853,0.008332
5361,45.67895222,0.008334
5362,45.68728495,0.008333
5363,45.69561458,0.00833
5364,45.70394778,0.008333
5365,45.71229744,0.00835
5366,45.72061873,0.008321
5367,45.72894907,0.00833
5368,45.73728824,0.008339
5369,45.7456212,0.008333
5370,45.75395346,0.008332
5371,45.76228643,0.008333
5372,45.77061606,0.00833
5373,45.77894974,0.008334
5374,45.78728199,0.008332
5375,45.79561472,0.008333
5376,45.80394983,0.008335
5377,45.81230497,0.008355
5378,45.82062221,0.008317
5379,45.82895017,0.008328
5380,45.83728695,0.008337
5381,45.84562135,0.008334
5382,45.85395479,0.008333
5383,45.86228538,0.008331
5384,45.87061906,0.008334
5385,45.87895083,0.008332
5386,45.88728309,0.008332
5387,45.89561725,0.008334
5388,45.9039495,0.008332
5389,45.91230106,0.008352
5390,45.92062116,0.00832
5391,45.92895079,0.00833
5392,45.937289,0.008338
5393,45.94562078,0.008332
5394,45.95395517,0.008334
5395,45.96228671,0.008332
5396,45.9706161,0.008329
5397,45.9789505,0.008334
5398,45.98728252,0.008332
5399,45.9956162,0.008334
5400,46.0039506,0.008334
5401,46.01230264,0.008352
5402,46.02062845,0.008326
5403,46.02895355,0.008325
5404,46.03729916,0.008346
5405,46.04562497,0.008326
5406,46.05396414,0.008339
5407,46.06228995,0.008326
5408,46.07062888,0.008339
5409,46.07895923,0.00833
5410,46.08729625,0.008337
5411,46.09562588,0.00833
5412,46.10396242,0.008337
5413,46.11230159,0.008339
5414,46.12062287,0.008321
5415,46.12895274,0.00833
5416,46.13728643,0.008334
5417,46.14562082,0.008334
5418,46.15395474,0.008334
5419,46.16228676,0.008332
5420,46.17061687,0.00833
5421,46.17894936,0.008332
5422,46.18728256,0.008333
5423,46.19561601,0.008333
5424,46.20394993,0.008334
5425,46.21230125,0.008351
5426,46.22062182,0.008321
5427,46.22895432,0.008332
5428,46.23728728,0.008333
5429,46.24562073,0.008333
5430,46.25395489,0.008334
5431,46.26230407,0.008349
5432,46.27067018,0.008366
5433,46.27896714,0.008297
5434,46.28729987,0.008333
5435,46.29563236,0.008332
5436,46.30396605,0.008334
5437,46.31231523,0.008349
5438,46.3206408,0.008326
5439,46.32896972,0.008329
5440,46.33730102,0.008331
5441,46.34563446,0.008333
5442,46.35397077,0.008336
5443,46.36231518,0.008344
5444,46.37064481,0.00833
5445,46.37897754,0.008333
5446,46.38730884,0.008331
5447,46.39564276,0.008334
5448,46.40397835,0.008336
5449,46.41232348,0.008345
5450,46.42065573,0.008332
5451,46.42898417,0.008328
5452,46.4373169,0.008333
5453,46.44564867,0.008332
5454,46.45398498,0.008336
5455,46.46231055,0.008326
5456,46.47063756,0.008327
5457,46.47897673,0.008339
5458,46.48730588,0.008329
5459,46.49564004,0.008334
5460,46.50397015,0.00833
5461,46.51231861,0.008348
5462,46.52064395,0.008325
5463,46.52898216,0.008338
5464,46.53731704,0.008335
5465,46.54564381,0.008327
